,year,avg_tree_ring_width,lat,long,elevation,tree_species,organism_group,temp_anom
584235,1952,85.84444444444446,59.0,-112.0,209.0,Picea glauca (Moench) Voss,0,
584236,1953,86.37777777777778,59.0,-112.0,209.0,Picea glauca (Moench) Voss,0,
584237,1954,89.28888888888889,59.0,-112.0,209.0,Picea glauca (Moench) Voss,0,
584238,1955,101.91111111111113,59.0,-112.0,209.0,Picea glauca (Moench) Voss,0,
584239,1956,134.95555555555555,59.0,-112.0,209.0,Picea glauca (Moench) Voss,0,
584240,1957,143.26666666666668,59.0,-112.0,209.0,Picea glauca (Moench) Voss,0,
584241,1958,176.62222222222226,59.0,-112.0,209.0,Picea glauca (Moench) Voss,0,
584242,1959,195.11111111111111,59.0,-112.0,209.0,Picea glauca (Moench) Voss,0,
584243,1960,181.48888888888888,59.0,-112.0,209.0,Picea glauca (Moench) Voss,0,
584244,1961,149.44444444444446,59.0,-112.0,209.0,Picea glauca (Moench) Voss,0,
584245,1962,169.15555555555557,59.0,-112.0,209.0,Picea glauca (Moench) Voss,0,
584246,1963,200.86666666666667,59.0,-112.0,209.0,Picea glauca (Moench) Voss,0,
584247,1964,209.9333333333333,59.0,-112.0,209.0,Picea glauca (Moench) Voss,0,
584248,1965,227.7111111111111,59.0,-112.0,209.0,Picea glauca (Moench) Voss,0,
584249,1966,192.9333333333333,59.0,-112.0,209.0,Picea glauca (Moench) Voss,0,
584250,1967,180.13333333333333,59.0,-112.0,209.0,Picea glauca (Moench) Voss,0,
584251,1968,160.33333333333334,59.0,-112.0,209.0,Picea glauca (Moench) Voss,0,
584252,1969,127.88888888888889,59.0,-112.0,209.0,Picea glauca (Moench) Voss,0,
584253,1970,74.06666666666666,59.0,-112.0,209.0,Picea glauca (Moench) Voss,0,
584254,1971,99.22580645161293,59.0,-112.0,209.0,Picea glauca (Moench) Voss,0,
584255,1972,112.41935483870968,59.0,-112.0,209.0,Picea glauca (Moench) Voss,0,
584256,1973,122.12903225806453,59.0,-112.0,209.0,Picea glauca (Moench) Voss,0,
584257,1974,162.96774193548387,59.0,-112.0,209.0,Picea glauca (Moench) Voss,0,
584258,1975,160.29032258064515,59.0,-112.0,209.0,Picea glauca (Moench) Voss,0,
584259,1976,146.70967741935485,59.0,-112.0,209.0,Picea glauca (Moench) Voss,0,
584260,1977,103.03225806451611,59.0,-112.0,209.0,Picea glauca (Moench) Voss,0,
584261,1978,111.80645161290325,59.0,-112.0,209.0,Picea glauca (Moench) Voss,0,
584262,1979,103.61290322580643,59.0,-112.0,209.0,Picea glauca (Moench) Voss,0,
584263,1980,47.193548387096776,59.0,-112.0,209.0,Picea glauca (Moench) Voss,0,
584264,1981,59.774193548387096,59.0,-112.0,209.0,Picea glauca (Moench) Voss,0,
584265,1982,42.74193548387097,59.0,-112.0,209.0,Picea glauca (Moench) Voss,0,
584266,1983,79.70967741935483,59.0,-112.0,209.0,Picea glauca (Moench) Voss,0,
584267,1984,107.0,59.0,-112.0,209.0,Picea glauca (Moench) Voss,0,
584268,1985,102.03225806451611,59.0,-112.0,209.0,Picea glauca (Moench) Voss,0,
584269,1986,137.3548387096774,59.0,-112.0,209.0,Picea glauca (Moench) Voss,0,
584270,1987,126.0,59.0,-112.0,209.0,Picea glauca (Moench) Voss,0,
584271,1988,145.03225806451613,59.0,-112.0,209.0,Picea glauca (Moench) Voss,0,
584272,1989,161.25806451612902,59.0,-112.0,209.0,Picea glauca (Moench) Voss,0,
584273,1990,107.83870967741936,59.0,-112.0,209.0,Picea glauca (Moench) Voss,0,
584274,1991,134.16129032258064,59.0,-112.0,209.0,Picea glauca (Moench) Voss,0,
584275,1992,140.32258064516128,59.0,-112.0,209.0,Picea glauca (Moench) Voss,0,
584276,1993,166.09677419354838,59.0,-112.0,209.0,Picea glauca (Moench) Voss,0,
584277,1994,179.25806451612902,59.0,-112.0,209.0,Picea glauca (Moench) Voss,0,
584278,1995,151.74193548387098,59.0,-112.0,209.0,Picea glauca (Moench) Voss,0,
584279,1996,145.32258064516128,59.0,-112.0,209.0,Picea glauca (Moench) Voss,0,
584280,1997,153.1290322580645,59.0,-112.0,209.0,Picea glauca (Moench) Voss,0,
584281,1998,132.67741935483872,59.0,-112.0,209.0,Picea glauca (Moench) Voss,0,
584282,1999,99.03225806451611,59.0,-112.0,209.0,Picea glauca (Moench) Voss,0,
584283,2000,70.5806451612903,59.0,-112.0,209.0,Picea glauca (Moench) Voss,0,
586656,1880,109.0,60.77,-137.55,625.0,Picea glauca (Moench) Voss,0,
586657,1881,163.5,60.77,-137.55,625.0,Picea glauca (Moench) Voss,0,
586658,1882,111.5,60.77,-137.55,625.0,Picea glauca (Moench) Voss,0,
586659,1883,102.5,60.77,-137.55,625.0,Picea glauca (Moench) Voss,0,
586660,1884,76.5,60.77,-137.55,625.0,Picea glauca (Moench) Voss,0,
586661,1885,80.5,60.77,-137.55,625.0,Picea glauca (Moench) Voss,0,
586662,1886,132.0,60.77,-137.55,625.0,Picea glauca (Moench) Voss,0,
586663,1887,102.5,60.77,-137.55,625.0,Picea glauca (Moench) Voss,0,
586664,1888,124.5,60.77,-137.55,625.0,Picea glauca (Moench) Voss,0,
586665,1889,122.5,60.77,-137.55,625.0,Picea glauca (Moench) Voss,0,
586666,1890,232.57142857142856,60.77,-137.55,625.0,Picea glauca (Moench) Voss,0,
586667,1891,225.8571428571429,60.77,-137.55,625.0,Picea glauca (Moench) Voss,0,
586668,1892,268.85714285714283,60.77,-137.55,625.0,Picea glauca (Moench) Voss,0,
586669,1893,176.28571428571428,60.77,-137.55,625.0,Picea glauca (Moench) Voss,0,
586670,1894,151.42857142857142,60.77,-137.55,625.0,Picea glauca (Moench) Voss,0,
586671,1895,142.85714285714286,60.77,-137.55,625.0,Picea glauca (Moench) Voss,0,
586672,1896,181.42857142857144,60.77,-137.55,625.0,Picea glauca (Moench) Voss,0,
586673,1897,122.0,60.77,-137.55,625.0,Picea glauca (Moench) Voss,0,
586674,1898,116.71428571428572,60.77,-137.55,625.0,Picea glauca (Moench) Voss,0,
586675,1899,169.42857142857142,60.77,-137.55,625.0,Picea glauca (Moench) Voss,0,
586676,1900,121.41666666666669,60.77,-137.55,625.0,Picea glauca (Moench) Voss,0,
586677,1901,146.58333333333334,60.77,-137.55,625.0,Picea glauca (Moench) Voss,0,
586678,1902,152.0,60.77,-137.55,625.0,Picea glauca (Moench) Voss,0,
586679,1903,121.25,60.77,-137.55,625.0,Picea glauca (Moench) Voss,0,
586680,1904,114.33333333333331,60.77,-137.55,625.0,Picea glauca (Moench) Voss,0,
586681,1905,156.0,60.77,-137.55,625.0,Picea glauca (Moench) Voss,0,
586682,1906,140.58333333333334,60.77,-137.55,625.0,Picea glauca (Moench) Voss,0,
586683,1907,132.0,60.77,-137.55,625.0,Picea glauca (Moench) Voss,0,
586684,1908,121.33333333333331,60.77,-137.55,625.0,Picea glauca (Moench) Voss,0,
586685,1909,45.08333333333334,60.77,-137.55,625.0,Picea glauca (Moench) Voss,0,
586686,1910,92.25,60.77,-137.55,625.0,Picea glauca (Moench) Voss,0,
586687,1911,110.75,60.77,-137.55,625.0,Picea glauca (Moench) Voss,0,
586688,1912,96.5,60.77,-137.55,625.0,Picea glauca (Moench) Voss,0,
586689,1913,114.25,60.77,-137.55,625.0,Picea glauca (Moench) Voss,0,
586690,1914,133.5,60.77,-137.55,625.0,Picea glauca (Moench) Voss,0,
586691,1915,132.75,60.77,-137.55,625.0,Picea glauca (Moench) Voss,0,
586692,1916,85.33333333333333,60.77,-137.55,625.0,Picea glauca (Moench) Voss,0,
586693,1917,105.75,60.77,-137.55,625.0,Picea glauca (Moench) Voss,0,
586694,1918,120.5,60.77,-137.55,625.0,Picea glauca (Moench) Voss,0,
586695,1919,97.5,60.77,-137.55,625.0,Picea glauca (Moench) Voss,0,
586696,1920,83.0,60.77,-137.55,625.0,Picea glauca (Moench) Voss,0,
586697,1921,121.42857142857144,60.77,-137.55,625.0,Picea glauca (Moench) Voss,0,
586698,1922,137.21428571428572,60.77,-137.55,625.0,Picea glauca (Moench) Voss,0,
586699,1923,166.78571428571428,60.77,-137.55,625.0,Picea glauca (Moench) Voss,0,
586700,1924,127.85714285714286,60.77,-137.55,625.0,Picea glauca (Moench) Voss,0,
586701,1925,106.57142857142856,60.77,-137.55,625.0,Picea glauca (Moench) Voss,0,
586702,1926,120.78571428571428,60.77,-137.55,625.0,Picea glauca (Moench) Voss,0,
586703,1927,97.85714285714286,60.77,-137.55,625.0,Picea glauca (Moench) Voss,0,
586704,1928,108.14285714285714,60.77,-137.55,625.0,Picea glauca (Moench) Voss,0,
586705,1929,87.42857142857143,60.77,-137.55,625.0,Picea glauca (Moench) Voss,0,
586706,1930,132.0,60.77,-137.55,625.0,Picea glauca (Moench) Voss,0,
586707,1931,127.0,60.77,-137.55,625.0,Picea glauca (Moench) Voss,0,
586708,1932,116.77777777777776,60.77,-137.55,625.0,Picea glauca (Moench) Voss,0,
586709,1933,120.27777777777776,60.77,-137.55,625.0,Picea glauca (Moench) Voss,0,
586710,1934,155.5,60.77,-137.55,625.0,Picea glauca (Moench) Voss,0,
586711,1935,129.72222222222223,60.77,-137.55,625.0,Picea glauca (Moench) Voss,0,
586712,1936,148.61111111111111,60.77,-137.55,625.0,Picea glauca (Moench) Voss,0,
586713,1937,137.44444444444446,60.77,-137.55,625.0,Picea glauca (Moench) Voss,0,
586714,1938,163.66666666666666,60.77,-137.55,625.0,Picea glauca (Moench) Voss,0,
586715,1939,158.33333333333334,60.77,-137.55,625.0,Picea glauca (Moench) Voss,0,
586716,1940,146.33333333333334,60.77,-137.55,625.0,Picea glauca (Moench) Voss,0,
586717,1941,101.20833333333331,60.77,-137.55,625.0,Picea glauca (Moench) Voss,0,
586718,1942,118.95833333333331,60.77,-137.55,625.0,Picea glauca (Moench) Voss,0,
586719,1943,126.41666666666669,60.77,-137.55,625.0,Picea glauca (Moench) Voss,0,
586720,1944,144.20833333333334,60.77,-137.55,625.0,Picea glauca (Moench) Voss,0,
586721,1945,129.16666666666666,60.77,-137.55,625.0,Picea glauca (Moench) Voss,0,
586722,1946,149.25,60.77,-137.55,625.0,Picea glauca (Moench) Voss,0,
586723,1947,80.33333333333333,60.77,-137.55,625.0,Picea glauca (Moench) Voss,0,
586724,1948,73.33333333333333,60.77,-137.55,625.0,Picea glauca (Moench) Voss,0,
586725,1949,45.70833333333334,60.77,-137.55,625.0,Picea glauca (Moench) Voss,0,
586726,1950,90.54166666666669,60.77,-137.55,625.0,Picea glauca (Moench) Voss,0,
586727,1951,59.75,60.77,-137.55,625.0,Picea glauca (Moench) Voss,0,
586728,1952,22.33333333333333,60.77,-137.55,625.0,Picea glauca (Moench) Voss,0,
586729,1953,58.79166666666666,60.77,-137.55,625.0,Picea glauca (Moench) Voss,0,
586730,1954,62.66666666666666,60.77,-137.55,625.0,Picea glauca (Moench) Voss,0,
586731,1955,75.70833333333333,60.77,-137.55,625.0,Picea glauca (Moench) Voss,0,
586732,1956,55.75,60.77,-137.55,625.0,Picea glauca (Moench) Voss,0,
586733,1957,71.70833333333333,60.77,-137.55,625.0,Picea glauca (Moench) Voss,0,
586734,1958,86.5,60.77,-137.55,625.0,Picea glauca (Moench) Voss,0,
586735,1959,69.58333333333333,60.77,-137.55,625.0,Picea glauca (Moench) Voss,0,
586736,1960,76.45833333333333,60.77,-137.55,625.0,Picea glauca (Moench) Voss,0,
586737,1961,77.125,60.77,-137.55,625.0,Picea glauca (Moench) Voss,0,
586738,1962,75.33333333333333,60.77,-137.55,625.0,Picea glauca (Moench) Voss,0,
586739,1963,82.70833333333333,60.77,-137.55,625.0,Picea glauca (Moench) Voss,0,
586740,1964,64.0,60.77,-137.55,625.0,Picea glauca (Moench) Voss,0,
586741,1965,66.58333333333333,60.77,-137.55,625.0,Picea glauca (Moench) Voss,0,
586742,1966,52.41666666666666,60.77,-137.55,625.0,Picea glauca (Moench) Voss,0,
586743,1967,46.29166666666666,60.77,-137.55,625.0,Picea glauca (Moench) Voss,0,
586744,1968,66.54166666666667,60.77,-137.55,625.0,Picea glauca (Moench) Voss,0,
586745,1969,70.66666666666667,60.77,-137.55,625.0,Picea glauca (Moench) Voss,0,
586746,1970,54.375,60.77,-137.55,625.0,Picea glauca (Moench) Voss,0,
586747,1971,60.625,60.77,-137.55,625.0,Picea glauca (Moench) Voss,0,
586748,1972,34.541666666666664,60.77,-137.55,625.0,Picea glauca (Moench) Voss,0,
586749,1973,41.0,60.77,-137.55,625.0,Picea glauca (Moench) Voss,0,
586750,1974,39.29166666666666,60.77,-137.55,625.0,Picea glauca (Moench) Voss,0,
586751,1975,61.70833333333334,60.77,-137.55,625.0,Picea glauca (Moench) Voss,0,
588670,1880,534.5555555555555,65.2,-162.2,168.0,Picea glauca (Moench) Voss,0,
588671,1881,523.0555555555555,65.2,-162.2,168.0,Picea glauca (Moench) Voss,0,
588672,1882,554.6666666666666,65.2,-162.2,168.0,Picea glauca (Moench) Voss,0,
588673,1883,460.33333333333326,65.2,-162.2,168.0,Picea glauca (Moench) Voss,0,
588674,1884,518.5,65.2,-162.2,168.0,Picea glauca (Moench) Voss,0,
588675,1885,596.9444444444445,65.2,-162.2,168.0,Picea glauca (Moench) Voss,0,
588676,1886,488.5555555555555,65.2,-162.2,168.0,Picea glauca (Moench) Voss,0,
588677,1887,537.6111111111112,65.2,-162.2,168.0,Picea glauca (Moench) Voss,0,
588678,1888,464.33333333333326,65.2,-162.2,168.0,Picea glauca (Moench) Voss,0,
588679,1889,455.83333333333326,65.2,-162.2,168.0,Picea glauca (Moench) Voss,0,
588680,1890,471.5,65.2,-162.2,168.0,Picea glauca (Moench) Voss,0,
588681,1891,443.0555555555555,65.2,-162.2,168.0,Picea glauca (Moench) Voss,0,
588682,1892,438.22222222222223,65.2,-162.2,168.0,Picea glauca (Moench) Voss,0,
588683,1893,453.27777777777777,65.2,-162.2,168.0,Picea glauca (Moench) Voss,0,
588684,1894,440.4444444444445,65.2,-162.2,168.0,Picea glauca (Moench) Voss,0,
588685,1895,468.0555555555555,65.2,-162.2,168.0,Picea glauca (Moench) Voss,0,
588686,1896,385.88888888888886,65.2,-162.2,168.0,Picea glauca (Moench) Voss,0,
588687,1897,455.0,65.2,-162.2,168.0,Picea glauca (Moench) Voss,0,
588688,1898,479.5555555555555,65.2,-162.2,168.0,Picea glauca (Moench) Voss,0,
588689,1899,264.0,65.2,-162.2,168.0,Picea glauca (Moench) Voss,0,
588690,1900,455.16666666666674,65.2,-162.2,168.0,Picea glauca (Moench) Voss,0,
588691,1901,365.33333333333326,65.2,-162.2,168.0,Picea glauca (Moench) Voss,0,
588692,1902,418.4444444444445,65.2,-162.2,168.0,Picea glauca (Moench) Voss,0,
588693,1903,366.5,65.2,-162.2,168.0,Picea glauca (Moench) Voss,0,
588694,1904,323.9444444444445,65.2,-162.2,168.0,Picea glauca (Moench) Voss,0,
588695,1905,327.0,65.2,-162.2,168.0,Picea glauca (Moench) Voss,0,
588696,1906,407.6111111111112,65.2,-162.2,168.0,Picea glauca (Moench) Voss,0,
588697,1907,364.4444444444445,65.2,-162.2,168.0,Picea glauca (Moench) Voss,0,
588698,1908,376.33333333333326,65.2,-162.2,168.0,Picea glauca (Moench) Voss,0,
588699,1909,294.77777777777777,65.2,-162.2,168.0,Picea glauca (Moench) Voss,0,
588700,1910,311.4444444444445,65.2,-162.2,168.0,Picea glauca (Moench) Voss,0,
588701,1911,382.66666666666674,65.2,-162.2,168.0,Picea glauca (Moench) Voss,0,
588702,1912,232.72222222222223,65.2,-162.2,168.0,Picea glauca (Moench) Voss,0,
588703,1913,294.27777777777777,65.2,-162.2,168.0,Picea glauca (Moench) Voss,0,
588704,1914,305.6111111111111,65.2,-162.2,168.0,Picea glauca (Moench) Voss,0,
588705,1915,319.5,65.2,-162.2,168.0,Picea glauca (Moench) Voss,0,
588706,1916,297.8888888888889,65.2,-162.2,168.0,Picea glauca (Moench) Voss,0,
588707,1917,295.2352941176472,65.2,-162.2,168.0,Picea glauca (Moench) Voss,0,
588708,1918,336.29411764705884,65.2,-162.2,168.0,Picea glauca (Moench) Voss,0,
588709,1919,258.4705882352941,65.2,-162.2,168.0,Picea glauca (Moench) Voss,0,
588710,1920,372.1176470588235,65.2,-162.2,168.0,Picea glauca (Moench) Voss,0,
588711,1921,400.7647058823529,65.2,-162.2,168.0,Picea glauca (Moench) Voss,0,
588712,1922,253.35294117647055,65.2,-162.2,168.0,Picea glauca (Moench) Voss,0,
588713,1923,297.4117647058824,65.2,-162.2,168.0,Picea glauca (Moench) Voss,0,
588714,1924,253.4705882352941,65.2,-162.2,168.0,Picea glauca (Moench) Voss,0,
588715,1925,270.0588235294117,65.2,-162.2,168.0,Picea glauca (Moench) Voss,0,
588716,1926,305.1764705882353,65.2,-162.2,168.0,Picea glauca (Moench) Voss,0,
588717,1927,267.11764705882354,65.2,-162.2,168.0,Picea glauca (Moench) Voss,0,
588718,1928,272.88235294117646,65.2,-162.2,168.0,Picea glauca (Moench) Voss,0,
588719,1929,243.8823529411765,65.2,-162.2,168.0,Picea glauca (Moench) Voss,0,
588720,1930,218.11764705882356,65.2,-162.2,168.0,Picea glauca (Moench) Voss,0,
588721,1931,210.17647058823533,65.2,-162.2,168.0,Picea glauca (Moench) Voss,0,
588722,1932,260.8235294117647,65.2,-162.2,168.0,Picea glauca (Moench) Voss,0,
588723,1933,244.7647058823529,65.2,-162.2,168.0,Picea glauca (Moench) Voss,0,
588724,1934,248.2352941176471,65.2,-162.2,168.0,Picea glauca (Moench) Voss,0,
588725,1935,292.8235294117647,65.2,-162.2,168.0,Picea glauca (Moench) Voss,0,
588726,1936,288.9411764705883,65.2,-162.2,168.0,Picea glauca (Moench) Voss,0,
588727,1937,304.76470588235287,65.2,-162.2,168.0,Picea glauca (Moench) Voss,0,
588728,1938,211.11764705882356,65.2,-162.2,168.0,Picea glauca (Moench) Voss,0,
588729,1939,265.1764705882353,65.2,-162.2,168.0,Picea glauca (Moench) Voss,0,
588730,1940,184.17647058823533,65.2,-162.2,168.0,Picea glauca (Moench) Voss,0,
588731,1941,225.35294117647055,65.2,-162.2,168.0,Picea glauca (Moench) Voss,0,
588732,1942,276.88235294117646,65.2,-162.2,168.0,Picea glauca (Moench) Voss,0,
588733,1943,309.35294117647067,65.2,-162.2,168.0,Picea glauca (Moench) Voss,0,
588734,1944,282.88235294117646,65.2,-162.2,168.0,Picea glauca (Moench) Voss,0,
588735,1945,278.8235294117647,65.2,-162.2,168.0,Picea glauca (Moench) Voss,0,
588736,1946,295.35294117647067,65.2,-162.2,168.0,Picea glauca (Moench) Voss,0,
588737,1947,242.29411764705884,65.2,-162.2,168.0,Picea glauca (Moench) Voss,0,
588738,1948,284.5882352941176,65.2,-162.2,168.0,Picea glauca (Moench) Voss,0,
588739,1949,238.29411764705884,65.2,-162.2,168.0,Picea glauca (Moench) Voss,0,
588740,1950,244.7058823529412,65.2,-162.2,168.0,Picea glauca (Moench) Voss,0,
588741,1951,260.0588235294117,65.2,-162.2,168.0,Picea glauca (Moench) Voss,0,
588742,1952,319.8235294117647,65.2,-162.2,168.0,Picea glauca (Moench) Voss,0,
588743,1953,299.5882352941176,65.2,-162.2,168.0,Picea glauca (Moench) Voss,0,
588744,1954,270.4705882352941,65.2,-162.2,168.0,Picea glauca (Moench) Voss,0,
588745,1955,293.8235294117647,65.2,-162.2,168.0,Picea glauca (Moench) Voss,0,
588746,1956,295.29411764705884,65.2,-162.2,168.0,Picea glauca (Moench) Voss,0,
588747,1957,302.11764705882354,65.2,-162.2,168.0,Picea glauca (Moench) Voss,0,
588748,1958,328.2352941176472,65.2,-162.2,168.0,Picea glauca (Moench) Voss,0,
588749,1959,341.88235294117646,65.2,-162.2,168.0,Picea glauca (Moench) Voss,0,
588750,1960,338.11764705882354,65.2,-162.2,168.0,Picea glauca (Moench) Voss,0,
588751,1961,272.41176470588243,65.2,-162.2,168.0,Picea glauca (Moench) Voss,0,
588752,1962,269.1764705882353,65.2,-162.2,168.0,Picea glauca (Moench) Voss,0,
588753,1963,268.4705882352941,65.2,-162.2,168.0,Picea glauca (Moench) Voss,0,
588754,1964,296.5882352941176,65.2,-162.2,168.0,Picea glauca (Moench) Voss,0,
588755,1965,273.5882352941176,65.2,-162.2,168.0,Picea glauca (Moench) Voss,0,
588756,1966,315.64705882352933,65.2,-162.2,168.0,Picea glauca (Moench) Voss,0,
588757,1967,253.94117647058823,65.2,-162.2,168.0,Picea glauca (Moench) Voss,0,
588758,1968,221.4705882352941,65.2,-162.2,168.0,Picea glauca (Moench) Voss,0,
588759,1969,232.82352941176467,65.2,-162.2,168.0,Picea glauca (Moench) Voss,0,
588760,1970,254.64705882352945,65.2,-162.2,168.0,Picea glauca (Moench) Voss,0,
588761,1971,253.8823529411765,65.2,-162.2,168.0,Picea glauca (Moench) Voss,0,
588762,1972,210.7647058823529,65.2,-162.2,168.0,Picea glauca (Moench) Voss,0,
588763,1973,250.94117647058823,65.2,-162.2,168.0,Picea glauca (Moench) Voss,0,
588764,1974,250.82352941176467,65.2,-162.2,168.0,Picea glauca (Moench) Voss,0,
588765,1975,188.4705882352941,65.2,-162.2,168.0,Picea glauca (Moench) Voss,0,
588766,1976,181.0588235294117,65.2,-162.2,168.0,Picea glauca (Moench) Voss,0,
588767,1977,194.4117647058824,65.2,-162.2,168.0,Picea glauca (Moench) Voss,0,
588768,1978,146.0,65.2,-162.2,168.0,Picea glauca (Moench) Voss,0,
588769,1979,178.11764705882354,65.2,-162.2,168.0,Picea glauca (Moench) Voss,0,
588770,1980,170.0,65.2,-162.2,168.0,Picea glauca (Moench) Voss,0,
588771,1981,146.53333333333333,65.2,-162.2,168.0,Picea glauca (Moench) Voss,0,
588772,1982,187.8,65.2,-162.2,168.0,Picea glauca (Moench) Voss,0,
588773,1983,165.6,65.2,-162.2,168.0,Picea glauca (Moench) Voss,0,
588774,1984,205.92857142857144,65.2,-162.2,168.0,Picea glauca (Moench) Voss,0,
588775,1985,214.6428571428572,65.2,-162.2,168.0,Picea glauca (Moench) Voss,0,
588776,1986,201.3571428571429,65.2,-162.2,168.0,Picea glauca (Moench) Voss,0,
588777,1987,215.3571428571429,65.2,-162.2,168.0,Picea glauca (Moench) Voss,0,
588778,1988,234.5,65.2,-162.2,168.0,Picea glauca (Moench) Voss,0,
588779,1989,285.75,65.2,-162.2,168.0,Picea glauca (Moench) Voss,0,
588780,1990,301.9166666666667,65.2,-162.2,168.0,Picea glauca (Moench) Voss,0,
588781,1991,263.3333333333333,65.2,-162.2,168.0,Picea glauca (Moench) Voss,0,
588782,1992,266.8181818181818,65.2,-162.2,168.0,Picea glauca (Moench) Voss,0,
588783,1993,235.3636363636364,65.2,-162.2,168.0,Picea glauca (Moench) Voss,0,
588784,1994,223.54545454545453,65.2,-162.2,168.0,Picea glauca (Moench) Voss,0,
588785,1995,219.8181818181818,65.2,-162.2,168.0,Picea glauca (Moench) Voss,0,
588786,1996,220.3636363636364,65.2,-162.2,168.0,Picea glauca (Moench) Voss,0,
588787,1997,315.1,65.2,-162.2,168.0,Picea glauca (Moench) Voss,0,
588788,1998,271.7,65.2,-162.2,168.0,Picea glauca (Moench) Voss,0,
588789,1999,280.9,65.2,-162.2,168.0,Picea glauca (Moench) Voss,0,
588790,2000,260.4,65.2,-162.2,168.0,Picea glauca (Moench) Voss,0,
588791,2001,293.0,65.2,-162.2,168.0,Picea glauca (Moench) Voss,0,
588792,2002,238.44444444444449,65.2,-162.2,168.0,Picea glauca (Moench) Voss,0,
596659,1880,434.6,68.2167,-140.0833,292.0,Picea glauca (Moench) Voss,0,
